timestamp,carrier,distance_scheduled,departures_traffic,arrivals_traffic,wind_speed,wind_direction,taxi_out
2019-12-20 01:32:00,9E,264,35,21,10,N,24
2019-12-20 06:31:00,B6,2475,35,21,10,N,20
2019-12-20 02:46:00,DL,760,35,21,10,N,22
2019-12-20 06:24:00,B6,2454,35,21,10,N,21
2019-12-20 02:52:00,B6,944,35,21,10,N,13
2019-12-20 01:59:00,MQ,483,35,21,10,NNW,24
2019-12-20 02:19:00,MQ,589,35,21,10,NNW,22
2019-12-20 01:23:00,B6,264,35,21,10,NNW,14
2019-12-20 01:10:00,B6,187,22,24,10,NNW,20
2019-12-20 00:57:00,B6,150,22,24,10,NNW,31
2019-12-20 01:16:00,AA,187,22,24,10,NNW,27
2019-12-20 01:15:00,B6,266,22,24,10,NNW,26
2019-12-20 03:45:00,B6,1598,22,24,10,NNW,26
2019-12-20 03:03:00,OO,740,22,24,10,NNW,25
2019-12-20 03:51:00,B6,1598,4,4,10,N,14
2019-12-20 03:44:00,B6,1576,3,2,13,NNW,19
2019-12-21 03:43:00,B6,1576,4,2,6,NNE,18
2019-12-21 03:05:00,B6,1069,20,11,6,NNE,17
2019-12-21 05:28:00,DL,1990,20,11,6,NNE,24
2019-12-21 03:43:00,B6,1598,20,11,6,NNE,20
2019-12-21 06:05:00,AA,2153,20,11,6,NNE,18
2019-12-21 01:31:00,AA,213,20,11,6,NNE,19
2019-12-21 01:25:00,B6,301,20,11,6,NNE,16
2019-12-21 02:12:00,B6,636,20,11,6,NNE,15
2019-12-21 06:34:00,AA,2475,20,11,6,NNE,22
2019-12-21 02:38:00,DL,760,20,11,6,NNE,18
2019-12-21 03:22:00,AA,1089,24,17,6,NNE,17
2019-12-21 03:06:00,B6,1069,24,17,6,NNE,17
2019-12-21 03:34:00,B6,1182,24,17,6,NNE,18
2019-12-21 02:58:00,B6,1028,24,17,6,NNE,19
2019-12-21 01:31:00,AA,213,24,17,6,NNE,20
2019-12-21 03:20:00,B6,1074,24,17,6,NNE,13
2019-12-21 05:35:00,DL,1990,24,17,6,NNE,18
2019-12-21 03:04:00,B6,944,24,17,6,NNE,15
2019-12-21 01:15:00,B6,209,24,17,5,NNE,17
2019-12-21 02:28:00,B6,718,24,17,5,NNE,19
2019-12-21 01:38:00,9E,301,24,17,5,NNE,18
2019-12-21 06:33:00,B6,2475,24,17,5,NNE,30
2019-12-21 06:25:00,DL,2475,24,17,5,NNE,18
2019-12-21 06:47:00,AS,2586,34,36,5,NNE,29
2019-12-21 01:21:00,DL,187,34,36,5,NNE,21
2019-12-21 03:11:00,DL,1089,34,36,5,NNE,27
2019-12-21 06:33:00,AA,2475,34,36,5,NNE,28
2019-12-21 06:35:00,AS,2475,34,36,5,NNE,31
2019-12-21 01:12:00,B6,187,34,36,5,NNE,34
2019-12-21 01:20:00,AA,187,34,36,5,NNE,27
2019-12-21 01:15:00,B6,266,34,36,5,NNE,24
2019-12-21 01:29:00,B6,301,34,36,5,NNE,28
2019-12-21 03:03:00,B6,1028,34,36,5,NNE,27
2019-12-21 01:22:00,B6,264,34,36,5,NNE,25
2019-12-21 05:30:00,B6,1990,34,36,5,NNE,20
2019-12-21 06:46:00,DL,2586,34,36,5,NNE,21
2019-12-21 01:54:00,9E,340,34,36,5,NNE,24
2019-12-21 03:07:00,B6,1005,34,36,5,NNE,14
2019-12-21 03:52:00,YX,1182,34,36,3,N,12
2019-12-21 04:30:00,DL,1417,34,36,3,N,13
2019-12-21 02:41:00,B6,828,34,36,3,N,33
2019-12-21 06:36:00,DL,2454,34,36,3,N,15
2019-12-21 02:43:00,B6,760,34,36,3,N,24
2019-12-21 01:49:00,B6,427,34,36,3,N,16
2019-12-21 03:15:00,B6,1069,34,36,3,N,17
2019-12-21 03:07:00,B6,944,19,51,3,N,22
2019-12-21 03:16:00,DL,1069,19,51,3,N,18
2019-12-21 02:22:00,AA,541,19,51,3,N,15
2019-12-21 04:52:00,DL,1626,19,51,3,N,22
2019-12-21 03:09:00,DL,1005,19,51,3,N,20
2019-12-21 03:03:00,YX,740,19,51,3,N,27
2019-12-21 06:43:00,DL,2569,19,51,3,N,14
2019-12-21 03:22:00,DL,1041,19,51,3,N,20
2019-12-21 03:01:00,DL,944,19,51,3,N,14
2019-12-21 05:55:00,DL,2153,19,51,3,N,24
2019-12-21 01:32:00,9E,228,19,51,3,N,13
2019-12-21 03:07:00,DL,1028,19,51,3,N,41
2019-12-21 06:33:00,DL,2475,19,51,3,N,11
2019-12-21 06:07:00,B6,2248,19,51,3,N,12
2019-12-21 02:55:00,9E,828,19,51,3,N,13
2019-12-21 02:23:00,9E,636,19,51,3,N,26
2019-12-21 01:55:00,9E,427,19,51,6,NNE,16
2019-12-21 06:38:00,AA,2475,19,51,6,NNE,18
2019-12-21 02:27:00,YX,509,15,46,6,NNE,18
2019-12-21 01:51:00,9E,288,15,46,6,NNE,27
2019-12-21 03:27:00,B6,1074,15,46,6,NNE,16
2019-12-21 01:23:00,9E,184,15,46,6,NNE,14
2019-12-21 06:31:00,DL,2446,15,46,6,NNE,17
2019-12-21 02:51:00,9E,765,15,46,6,NNE,18
2019-12-21 05:02:00,AA,1746,15,46,6,NNE,28
2019-12-21 03:04:00,DL,944,15,46,6,NNE,14
2019-12-21 06:54:00,B6,2586,15,46,6,NNE,16
2019-12-21 03:58:00,B6,1598,15,46,6,NNE,40
2019-12-21 01:56:00,MQ,427,15,46,6,NNE,23
2019-12-21 06:19:00,B6,2378,15,46,6,NNE,15
2019-12-21 06:25:00,AS,2454,15,46,6,NNE,27
2019-12-21 01:17:00,AA,187,15,46,6,NNE,22
2019-12-21 04:32:00,DL,1521,15,46,6,NNE,10
2019-12-21 06:27:00,AS,2422,15,46,6,NNE,30
2019-12-21 06:30:00,B6,2475,15,46,6,NNE,11
2019-12-21 02:31:00,9E,718,15,46,6,NNE,22
2019-12-21 01:33:00,YX,213,15,46,6,NNE,10
2019-12-21 01:14:00,B6,187,15,46,6,NNE,17
2019-12-21 02:13:00,DL,541,15,46,6,NNE,13
2019-12-21 04:23:00,9E,1391,15,46,6,NNE,16
2019-12-21 02:43:00,DL,760,15,46,6,NNE,12
2019-12-21 06:25:00,DL,2475,15,46,6,NNE,21
2019-12-21 03:09:00,B6,944,15,46,6,NNE,27
2019-12-21 06:47:00,AS,2586,15,46,6,NNE,19
2019-12-21 01:32:00,9E,209,15,46,0,CALM,21
2019-12-21 01:19:00,DL,187,15,46,0,CALM,25
2019-12-21 03:20:00,B6,1069,21,25,0,CALM,27
2019-12-21 03:10:00,B6,1041,21,25,0,CALM,13
2019-12-21 11:25:00,HA,4983,21,25,0,CALM,20
2019-12-21 01:35:00,YX,264,21,25,0,CALM,22
2019-12-21 06:27:00,AS,2422,21,25,0,CALM,33
2019-12-21 05:23:00,DL,1894,21,25,0,CALM,18
2019-12-21 03:11:00,AA,1089,21,25,0,CALM,21
2019-12-21 05:39:00,DL,1990,21,25,0,CALM,22
2019-12-21 06:42:00,AS,2569,21,25,0,CALM,20
2019-12-21 03:22:00,DL,1074,21,25,0,CALM,18
2019-12-21 01:26:00,B6,301,21,25,0,CALM,19
2019-12-21 06:49:00,AA,2586,21,25,5,NNE,26
2019-12-21 11:37:00,DL,4983,21,25,5,NNE,18
2019-12-21 06:29:00,AA,2475,19,30,5,NNE,26
2019-12-21 06:04:00,DL,2248,19,30,5,NNE,24
2019-12-21 03:20:00,DL,1029,19,30,5,NNE,33
2019-12-21 03:55:00,AA,1623,19,30,5,NNE,23
2019-12-21 05:31:00,DL,1990,19,30,5,NNE,22
2019-12-21 03:11:00,DL,1089,19,30,5,NNE,24
2019-12-21 06:50:00,DL,2586,19,30,5,NNE,24
2019-12-21 01:38:00,YX,301,19,30,5,NNE,20
2019-12-21 06:47:00,AS,2586,19,30,5,NNE,30
2019-12-21 03:13:00,DL,1069,19,30,5,NNE,21
2019-12-21 06:35:00,AS,2475,19,30,5,NNE,32
2019-12-21 03:52:00,DL,1598,19,30,5,NNE,26
2019-12-21 02:50:00,YX,740,19,30,5,NNE,31
2019-12-21 03:05:00,DL,1005,19,30,5,NNE,37
2019-12-21 01:31:00,MQ,288,19,30,5,NNE,25
2019-12-21 01:24:00,B6,264,19,30,5,NNE,24
2019-12-21 03:01:00,DL,944,19,30,5,NNE,29
2019-12-21 01:56:00,9E,427,19,30,5,NNE,29
2019-12-21 06:27:00,B6,2475,19,30,5,NNE,23
2019-12-21 06:21:00,DL,2475,19,30,5,NNE,22
2019-12-21 06:02:00,AA,2153,19,30,5,NNE,23
2019-12-21 02:36:00,DL,760,19,30,5,NNE,24
2019-12-21 02:07:00,AA,541,19,30,3,VAR,28
2019-12-21 01:24:00,YX,213,19,30,3,VAR,36
2019-12-21 03:09:00,B6,1028,19,30,3,VAR,33
2019-12-21 01:07:00,B6,187,19,30,3,VAR,11
2019-12-21 03:04:00,B6,944,23,19,3,VAR,19
2019-12-21 06:29:00,AA,2475,23,19,3,VAR,17
2019-12-21 01:33:00,9E,266,23,19,3,VAR,21
2019-12-21 01:11:00,B6,266,23,19,3,VAR,14
2019-12-21 06:25:00,B6,2475,23,19,0,CALM,19
2019-12-21 01:20:00,9E,187,23,19,0,CALM,15
2019-12-21 04:23:00,B6,1417,23,19,0,CALM,18
2019-12-21 02:11:00,9E,509,23,19,0,CALM,25
2019-12-21 06:35:00,AS,2475,42,27,0,CALM,21
2019-12-21 03:35:00,B6,1182,42,27,0,CALM,12
2019-12-21 02:26:00,9E,636,42,27,0,CALM,24
2019-12-21 02:44:00,MQ,765,42,27,0,CALM,15
2019-12-21 02:10:00,AA,541,42,27,0,CALM,22
2019-12-21 03:17:00,B6,1069,42,27,0,CALM,24
2019-12-21 06:23:00,DL,2475,42,27,0,CALM,21
2019-12-21 02:34:00,DL,760,42,27,0,CALM,21
2019-12-21 03:06:00,B6,1028,42,27,0,CALM,18
2019-12-21 03:02:00,DL,944,42,27,0,CALM,24
2019-12-21 01:32:00,9E,228,42,27,0,CALM,27
2019-12-21 03:52:00,B6,1598,42,27,0,CALM,24
2019-12-21 03:11:00,AA,1089,40,26,0,CALM,14
2019-12-21 02:26:00,B6,718,40,26,0,CALM,15
2019-12-21 02:41:00,B6,828,40,26,0,CALM,18
2019-12-21 03:17:00,B6,1069,40,26,0,CALM,25
2019-12-21 01:44:00,MQ,340,40,26,0,CALM,17
2019-12-21 06:30:00,B6,2475,40,26,0,CALM,18
2019-12-21 03:11:00,B6,1005,40,26,0,CALM,15
2019-12-21 01:45:00,9E,288,40,26,0,CALM,15
2019-12-21 01:31:00,B6,301,40,26,3,SSW,12
2019-12-21 03:06:00,DL,1005,40,26,3,SSW,19
2019-12-21 02:24:00,YX,541,40,26,3,SSW,13
2019-12-21 02:11:00,9E,425,40,26,3,SSW,13
2019-12-21 04:28:00,DL,1417,40,26,3,SSW,24
2019-12-21 02:01:00,YX,340,40,26,3,SSW,14
2019-12-21 04:19:00,AA,1391,40,26,3,SSW,14
2019-12-21 02:08:00,YX,483,40,26,3,SSW,19
2019-12-21 03:53:00,DL,1598,40,26,3,SSW,22
2019-12-21 05:59:00,AA,2153,40,26,3,SSW,24
2019-12-21 02:33:00,YX,665,40,26,3,SSW,24
2019-12-21 06:08:00,DL,2248,40,26,3,SSW,36
2019-12-21 03:19:00,AA,1089,38,35,3,SSW,24
2019-12-21 01:42:00,9E,213,38,35,3,SSW,22
2019-12-21 03:27:00,DL,1074,38,35,3,SSW,31
2019-12-21 06:28:00,AA,2475,38,35,3,SSW,23
2019-12-21 01:16:00,MQ,94,38,35,3,SSW,14
2019-12-21 02:30:00,YX,665,38,35,3,SSW,14
2019-12-21 01:31:00,9E,187,38,35,3,SSW,14
2019-12-21 02:42:00,DL,760,38,35,3,SSW,13
2019-12-21 06:36:00,B6,2475,38,35,3,SSW,12
2019-12-21 01:33:00,MQ,290,38,35,3,SSW,19
2019-12-21 05:35:00,DL,1990,38,35,3,SSW,12
2019-12-21 01:37:00,MQ,288,38,35,3,SSW,26
2019-12-21 03:23:00,DL,1069,38,35,3,SSW,15
2019-12-21 06:31:00,DL,2475,38,35,3,SSW,18
2019-12-21 02:03:00,YX,483,38,35,3,SSW,16
2019-12-21 02:32:00,9E,718,38,35,3,SSW,15
2019-12-21 06:59:00,B6,2586,38,35,3,SSW,19
2019-12-21 03:00:00,YX,828,38,35,3,SSW,33
2019-12-21 03:24:00,B6,1074,38,35,8,SW,13
2019-12-21 01:21:00,MQ,184,38,35,8,SW,16
2019-12-21 02:54:00,B6,740,38,35,8,SW,18
2019-12-21 03:08:00,B6,944,38,35,8,SW,17
2019-12-21 03:20:00,DL,1089,38,35,8,SW,28
2019-12-21 03:25:00,B6,1069,32,30,8,SW,20
2019-12-21 03:22:00,DL,1029,32,30,8,SW,16
2019-12-21 03:08:00,AA,740,32,30,8,SW,20
2019-12-21 02:45:00,B6,760,32,30,8,SW,13
2019-12-21 06:53:00,DL,2586,32,30,8,SW,26
2019-12-21 06:40:00,DL,2422,32,30,8,SW,19
2019-12-21 01:33:00,YX,209,32,30,8,SW,20
2019-12-21 03:34:00,DL,1182,32,30,8,SW,11
2019-12-21 02:22:00,MQ,589,32,30,8,SW,13
2019-12-21 06:37:00,B6,2465,32,30,8,SW,14
2019-12-21 01:49:00,9E,301,32,30,8,SW,15
2019-12-21 03:03:00,DL,944,32,30,8,SW,10
2019-12-21 06:25:00,B6,2446,32,30,8,SW,15
2019-12-21 02:06:00,9E,427,32,30,8,SW,21
2019-12-21 03:04:00,9E,740,32,30,8,SW,21
2019-12-21 06:29:00,B6,2465,32,30,8,SW,14
2019-12-21 01:42:00,9E,290,32,30,8,SW,11
2019-12-21 01:21:00,9E,184,32,30,7,S,10
2019-12-21 02:17:00,B6,636,32,30,7,S,19
2019-12-21 06:18:00,DL,2446,32,30,7,S,14
2019-12-21 03:02:00,B6,1028,32,30,7,S,20
2019-12-21 04:52:00,DL,1626,32,30,7,S,12
2019-12-21 06:40:00,AA,2475,37,28,7,S,16
2019-12-21 01:52:00,B6,427,37,28,7,S,19
2019-12-21 01:22:00,YX,213,37,28,7,S,14
2019-12-21 05:39:00,DL,1990,37,28,7,S,24
2019-12-21 03:11:00,B6,1005,37,28,7,SW,17
2019-12-21 06:56:00,AA,2586,37,28,7,SW,19
2019-12-21 06:35:00,AS,2475,37,28,7,SW,24
2019-12-21 02:45:00,DL,760,37,28,7,SW,14
2019-12-21 02:14:00,DL,509,37,28,7,SW,14
2019-12-21 05:56:00,DL,2153,37,28,7,SW,16
2019-12-21 06:50:00,AS,2586,37,28,7,SW,36
2019-12-21 06:30:00,B6,2475,37,28,7,SW,15
2019-12-21 06:33:00,B6,2422,37,28,7,SW,16
2019-12-21 06:25:00,DL,2475,37,28,3,SW,15
2019-12-21 06:05:00,AA,2153,37,28,3,SW,19
2019-12-21 03:09:00,B6,1028,38,36,3,SW,22
2019-12-21 06:34:00,B6,2521,38,36,3,SW,18
2019-12-21 04:28:00,DL,1521,38,36,3,SW,23
2019-12-21 06:48:00,B6,2569,38,36,3,SW,16
2019-12-21 06:31:00,DL,2422,38,36,3,SW,32
2019-12-21 02:21:00,9E,589,38,36,3,SW,15
2019-12-21 04:31:00,9E,1391,38,36,3,SW,17
2019-12-21 02:29:00,YX,665,38,36,3,SW,19
2019-12-21 03:05:00,B6,944,38,36,3,SW,33
2019-12-21 06:44:00,B6,2576,38,36,3,SW,24
2019-12-21 03:25:00,DL,1074,38,36,3,SW,14
2019-12-21 05:50:00,B6,2153,38,36,3,SW,23
2019-12-21 06:40:00,AA,2475,38,36,3,SW,21
2019-12-21 02:52:00,9E,765,38,36,3,SW,24
2019-12-21 06:32:00,B6,2429,38,36,3,SW,13
2019-12-21 03:21:00,AA,1089,38,36,3,SW,27
2019-12-21 03:16:00,B6,1069,38,36,3,SW,15
2019-12-21 01:32:00,YX,187,36,47,3,SW,41
2019-12-21 02:17:00,AA,541,36,47,3,SW,13
2019-12-21 03:53:00,DL,1598,36,47,3,SW,25
2019-12-21 06:15:00,DL,2248,36,47,3,S,12
2019-12-21 06:42:00,AA,2475,36,47,3,S,15
2019-12-21 02:15:00,YX,483,36,47,3,S,22
2019-12-21 05:34:00,B6,1990,36,47,3,S,14
2019-12-21 04:29:00,DL,1587,36,47,3,S,16
2019-12-21 03:10:00,DL,1005,36,47,3,S,24
2019-12-21 06:35:00,B6,2475,36,47,3,S,19
2019-12-21 04:17:00,AA,1391,36,47,3,S,16
2019-12-21 01:34:00,B6,301,36,47,3,S,15
2019-12-21 06:25:00,B6,2411,36,47,3,S,24
2019-12-21 06:39:00,DL,2475,36,47,3,S,17
2019-12-21 02:06:00,9E,427,36,47,3,S,18
2019-12-21 04:54:00,AA,1587,36,47,3,S,19
2019-12-21 06:59:00,DL,2586,36,47,3,S,32
2019-12-21 06:40:00,DL,2446,36,47,3,S,18
2019-12-21 03:13:00,DL,944,36,47,3,S,17
2019-12-21 01:20:00,B6,209,36,47,3,S,25
2019-12-21 02:51:00,DL,760,36,47,3,S,15
2019-12-21 01:46:00,DL,213,36,47,3,S,18
2019-12-21 01:58:00,9E,288,42,35,3,S,35
2019-12-21 06:52:00,B6,2586,42,35,3,S,13
2019-12-21 06:07:00,B6,2248,42,35,3,S,18
2019-12-21 04:16:00,AA,1391,42,35,3,S,20
2019-12-21 06:31:00,AS,2422,42,35,3,S,37
2019-12-21 02:47:00,MQ,765,42,35,3,S,16
2019-12-21 06:05:00,AA,2153,42,35,3,S,32
2019-12-21 04:46:00,B6,1626,42,35,3,S,34
2019-12-21 02:30:00,9E,636,42,35,3,SSW,18
2019-12-21 03:07:00,B6,1005,42,35,3,SSW,15
2019-12-21 06:29:00,AA,2475,42,35,3,SSW,36
2019-12-21 03:17:00,B6,1069,42,35,3,SSW,31
2019-12-21 01:57:00,YX,340,42,35,3,SSW,28
2019-12-21 01:29:00,YX,187,42,35,7,WSW,24
2019-12-21 02:21:00,9E,541,42,35,7,WSW,13
2019-12-21 06:45:00,DL,2454,42,35,7,WSW,22
2019-12-21 03:05:00,B6,944,31,32,7,WSW,15
2019-12-21 03:45:00,DL,1182,31,32,7,WSW,17
2019-12-21 05:01:00,DL,1626,31,32,7,WSW,33
2019-12-21 01:33:00,9E,228,31,32,7,WSW,16
2019-12-21 03:06:00,B6,1028,31,32,7,WSW,16
2019-12-21 04:00:00,B6,1617,31,32,7,WSW,20
2019-12-21 01:43:00,YX,264,31,32,7,WSW,26
2019-12-21 01:48:00,9E,266,31,32,7,WSW,22
2019-12-21 01:56:00,MQ,427,31,32,7,WSW,35
2019-12-21 01:47:00,YX,301,31,32,7,WSW,24
2019-12-21 06:24:00,B6,2454,31,32,7,WSW,12
2019-12-21 06:11:00,DL,2248,31,32,7,WSW,15
2019-12-21 06:35:00,AS,2475,31,32,7,WSW,15
2019-12-21 01:32:00,B6,301,31,32,7,WSW,11
2019-12-21 03:59:00,B6,1598,31,32,7,WSW,17
2019-12-21 03:12:00,B6,1074,31,32,7,WSW,14
2019-12-21 06:00:00,B6,2248,31,32,5,W,41
2019-12-21 05:45:00,DL,1990,31,32,5,W,27
2019-12-21 06:34:00,B6,2475,34,20,5,W,36
2019-12-21 06:42:00,B6,2586,34,20,5,W,37
2019-12-21 05:14:00,B6,1826,34,20,5,W,34
2019-12-21 03:09:00,B6,1069,34,20,5,W,31
2019-12-21 00:57:00,B6,150,34,20,5,W,32
2019-12-21 06:31:00,B6,2475,34,20,9,W,39
2019-12-21 01:10:00,B6,187,20,21,9,W,32
2019-12-21 03:04:00,B6,1005,20,21,9,W,32
2019-12-21 01:16:00,AA,187,20,21,9,W,30
2019-12-21 01:15:00,B6,266,20,21,9,W,31
2019-12-21 02:44:00,B6,828,20,21,9,W,19
2019-12-21 02:52:00,B6,944,20,21,9,W,20
2019-12-21 03:24:00,AA,1089,12,11,7,SW,17
2019-12-21 03:45:00,B6,1598,12,11,7,SW,14
2019-12-21 03:44:00,B6,1576,5,3,10,W,18
2019-12-21 01:23:00,B6,264,5,3,10,W,15
2019-12-22 03:43:00,B6,1598,4,1,7,WSW,12
2019-12-22 03:05:00,B6,1069,21,10,7,WSW,17
2019-12-22 06:26:00,B6,2475,21,10,7,WSW,25
2019-12-22 06:05:00,AA,2153,21,10,7,WSW,21
2019-12-22 01:25:00,B6,301,21,10,10,WSW,23
2019-12-22 05:57:00,B6,2248,21,10,10,WSW,30
2019-12-22 02:12:00,B6,636,21,10,10,WSW,13
2019-12-22 03:06:00,B6,1069,24,19,10,WSW,16
2019-12-22 04:13:00,AA,1391,24,19,10,WSW,20
2019-12-22 06:00:00,AA,2153,24,19,10,WSW,40
2019-12-22 01:31:00,AA,213,24,19,10,WSW,18
2019-12-22 03:20:00,B6,1074,24,19,10,WSW,15
2019-12-22 03:36:00,B6,1182,24,19,10,WSW,18
2019-12-22 06:33:00,B6,2475,24,19,10,WSW,18
2019-12-22 03:24:00,AA,1089,24,19,10,WSW,16
2019-12-22 03:04:00,B6,944,24,19,10,WSW,18
2019-12-22 06:25:00,DL,2475,24,19,10,WSW,36
2019-12-22 02:28:00,B6,718,35,35,10,WSW,13
2019-12-22 05:40:00,DL,1990,35,35,10,WSW,13
2019-12-22 01:15:00,B6,209,35,35,10,WSW,27
2019-12-22 02:58:00,B6,1028,35,35,10,WSW,12
2019-12-22 03:06:00,B6,1005,35,35,10,WSW,13
2019-12-22 06:47:00,AS,2586,35,35,10,WSW,24
2019-12-22 02:43:00,B6,760,35,35,10,WSW,20
2019-12-22 03:11:00,DL,1089,35,35,10,WSW,33
2019-12-22 01:20:00,AA,187,35,35,10,WSW,16
2019-12-22 06:33:00,AA,2475,35,35,10,WSW,16
2019-12-22 05:30:00,B6,1990,35,35,10,WSW,15
2019-12-22 01:29:00,B6,301,35,35,10,WSW,18
2019-12-22 03:01:00,DL,944,35,35,10,WSW,32
2019-12-22 01:54:00,9E,340,35,35,10,WSW,40
2019-12-22 04:30:00,DL,1417,35,35,10,WSW,31
2019-12-22 01:15:00,B6,266,35,35,10,WSW,12
2019-12-22 02:42:00,B6,828,35,35,10,WSW,12
2019-12-22 04:52:00,DL,1626,35,35,10,WSW,31
2019-12-22 03:03:00,YX,740,35,35,10,WSW,29
2019-12-22 03:15:00,B6,1069,35,35,10,WSW,27
2019-12-22 06:25:00,AS,2454,35,35,10,WSW,26
2019-12-22 02:22:00,AA,541,20,54,10,WSW,18
2019-12-22 05:54:00,DL,2153,20,54,10,WSW,15
2019-12-22 03:26:00,AA,1089,20,54,10,WSW,31
2019-12-22 03:09:00,DL,1005,20,54,10,WSW,21
2019-12-22 03:07:00,B6,944,20,54,10,WSW,11
2019-12-22 06:45:00,DL,2454,20,54,10,WSW,40
2019-12-22 03:16:00,DL,1069,20,54,10,WSW,19
2019-12-22 03:28:00,YX,1041,20,54,10,WSW,19
2019-12-22 07:02:00,DL,2586,20,54,10,WSW,23
2019-12-22 03:36:00,DL,1182,20,54,10,WSW,35
2019-12-22 03:07:00,DL,1028,20,54,10,WSW,20
2019-12-22 01:22:00,B6,264,20,54,10,WSW,15
2019-12-22 06:43:00,DL,2569,20,54,10,WSW,12
2019-12-22 06:27:00,AS,2422,20,54,10,WSW,19
2019-12-22 06:35:00,AS,2475,20,54,10,WSW,13
2019-12-22 02:42:00,DL,828,20,54,10,WSW,14
2019-12-22 03:09:00,B6,1028,20,54,10,WSW,32
2019-12-22 03:03:00,B6,1028,20,54,10,WSW,15
2019-12-22 01:59:00,9E,427,20,54,10,WSW,16
2019-12-22 06:31:00,B6,2446,20,54,10,WSW,20
2019-12-22 01:51:00,9E,288,20,54,10,WSW,22
2019-12-22 06:33:00,DL,2475,20,54,10,WSW,7
2019-12-22 01:32:00,9E,228,20,54,10,WSW,16
2019-12-22 02:46:00,DL,760,20,54,10,WSW,22
2019-12-22 04:29:00,B6,1521,20,54,10,WSW,12
2019-12-22 06:24:00,B6,2465,20,54,10,WSW,18
2019-12-22 06:38:00,AA,2475,20,54,9,WSW,14
2019-12-22 06:37:00,B6,2422,20,54,9,WSW,15
2019-12-22 02:07:00,YX,483,19,43,9,WSW,13
2019-12-22 05:43:00,DL,1990,19,43,9,WSW,23
2019-12-22 02:51:00,9E,765,19,43,9,WSW,19
2019-12-22 06:54:00,B6,2586,19,43,9,WSW,16
2019-12-22 02:27:00,YX,509,19,43,9,WSW,27
2019-12-22 01:23:00,9E,184,19,43,9,WSW,26
2019-12-22 03:09:00,B6,944,19,43,9,WSW,20
2019-12-22 06:36:00,DL,2446,19,43,9,WSW,12
2019-12-22 01:56:00,MQ,427,19,43,9,WSW,22
2019-12-22 01:17:00,AA,187,19,43,9,WSW,18
2019-12-22 03:04:00,DL,944,19,43,9,WSW,12
2019-12-22 06:19:00,B6,2378,19,43,9,WSW,15
2019-12-22 06:27:00,AS,2422,19,43,9,WSW,20
2019-12-22 03:26:00,B6,1074,19,43,9,WSW,18
2019-12-22 06:30:00,B6,2475,19,43,9,WSW,15
2019-12-22 04:37:00,DL,1521,19,43,9,WSW,17
2019-12-22 06:42:00,AS,2569,19,43,9,WSW,25
2019-12-22 02:31:00,9E,718,19,43,9,WSW,28
2019-12-22 02:21:00,YX,541,19,43,9,WSW,24
2019-12-22 01:33:00,YX,213,19,43,9,WSW,17
2019-12-22 03:20:00,B6,1069,19,43,9,WSW,31
2019-12-22 11:25:00,HA,4983,19,43,9,SW,24
2019-12-22 02:26:00,DL,636,19,43,9,SW,14
2019-12-22 01:32:00,9E,209,21,25,9,SW,27
2019-12-22 06:07:00,DL,2248,21,25,9,SW,41
2019-12-22 01:35:00,YX,264,21,25,9,SW,27
2019-12-22 11:37:00,DL,4983,21,25,9,SW,40
2019-12-22 01:49:00,B6,427,21,25,9,SW,25
2019-12-22 03:10:00,B6,1041,21,25,9,SW,28
2019-12-22 03:06:00,B6,1028,21,25,9,SW,21
2019-12-22 03:58:00,B6,1598,21,25,9,SW,23
2019-12-22 03:22:00,DL,1074,21,25,9,SW,20
2019-12-22 04:27:00,9E,1391,21,25,9,SW,27
2019-12-22 03:07:00,B6,1005,21,25,9,SW,14
2019-12-22 01:19:00,DL,187,21,25,9,SW,15
2019-12-22 01:26:00,B6,301,21,25,9,SW,17
2019-12-22 06:56:00,DL,2586,21,25,12,SW,24
2019-12-22 06:29:00,AA,2475,21,25,12,SW,35
2019-12-22 03:04:00,B6,944,19,30,12,SW,12
2019-12-22 03:20:00,DL,1029,19,30,12,SW,15
2019-12-22 06:02:00,AA,2153,19,30,12,SW,16
2019-12-22 03:17:00,AA,1089,19,30,12,SW,18
2019-12-22 06:49:00,AA,2586,19,30,12,SW,37
2019-12-22 04:57:00,AA,1746,19,30,12,SW,23
2019-12-22 06:30:00,DL,2422,19,30,12,SW,20
2019-12-22 05:30:00,DL,1990,19,30,12,SW,20
2019-12-22 03:05:00,DL,1005,19,30,12,SW,12
2019-12-22 03:06:00,B6,1028,19,30,12,SW,13
2019-12-22 03:11:00,DL,1089,19,30,12,SW,23
2019-12-22 03:13:00,DL,1069,19,30,12,SW,15
2019-12-22 06:47:00,AS,2586,19,30,12,SW,36
2019-12-22 01:38:00,YX,301,19,30,12,SW,23
2019-12-22 01:56:00,9E,427,19,30,12,SW,23
2019-12-22 02:09:00,9E,425,19,30,12,SW,24
2019-12-22 01:31:00,MQ,288,19,30,12,SW,16
2019-12-22 02:54:00,YX,740,19,30,12,SW,28
2019-12-22 03:01:00,DL,944,19,30,12,SW,25
2019-12-22 01:24:00,B6,264,19,30,12,SW,22
2019-12-22 03:52:00,DL,1598,19,30,12,SW,24
2019-12-22 06:21:00,DL,2475,19,30,12,SW,20
2019-12-22 01:24:00,YX,213,19,30,15,SW,23
2019-12-22 06:35:00,AS,2475,19,30,15,SW,16
2019-12-22 02:37:00,DL,760,23,19,15,SW,14
